Household_ID,Total_HH_Income,HH_Weight
48038,75543,3338.68
31477,89752,611.4
65087,1357959,5395.38
46481,15001,4780.78
77467,109479,1382.07
50192,206011,1588.38
19321,15000,3016.61
65308,149000,2133.86
12508,643103,2473.84
74014,58206,3910.7
41193,105510,2452.78
45890,122000,2487.51
20683,206150,1885.08
49638,28458,2842.27
72293,30000,917.2
85390,201800,1750.52
33347,20511,705.33
37207,99704,529.42
59409,155097,2660.91
39209,15600,2326.96
80685,218854,1826.42
55463,71551,1902.35
87149,60282,348.7
15890,95211,1896.65
49412,27000,2136.98
31857,69402,702.55
4596,31362,1997.11
11978,119693,4949.18
55623,48600,698.12
40510,141056,4513.04
17141,19000,1734.99
71615,110000,644.07
12643,72005,3635.8
48896,74800,2345.77
757,32118,803.65
14095,60524,3910.72
71299,36875,755.48
64316,92209,2004.71
2925,80751,606.49
79375,120100,2429.94
12483,42792,2898.74
52166,120000,976.88
22178,63500,2238.46
48980,120768,3666.43
50869,78000,1725.65
77416,72020,3858.86
45286,6802,2152.48
74203,72401,2314.99
63440,20000,2279.96
39917,236251,2908.97
55446,89051,878.88
55259,54900,1253.19
75385,206110,986.14
86523,146002,4552.34
86392,45001,1992.49
85016,40007,2309.36
32479,136304,2436.63
73965,21004,2149.79
76971,17602,2917.75
32273,95988,6080.95
13754,14400,3346.6
23748,82791,3216.46
85280,190201,4467.82
63000,20724,2126.8
52710,122615,1444.24
41994,42160,2275.53
6085,215991,1923.95
49947,77100,3339.94
9158,48400,3904.53
5833,95500,671.34
34982,832620,216.96
71795,14700,736.48
85359,309062,1693.67
74003,75200,3581.23
7522,7194,2641.74
39218,121395,2947.64
29238,52302,1274.35
3004,160520,425.06
23280,130422,3571.27
86514,118300,2261.7
86388,14500,5033.64
471,51200,1392.1
85198,261008,2587.05
87176,40810,337.7
16199,145837,2073.92
48492,75601,5942.11
40298,49825,3791.4
25067,187156,1673.85
37517,72100,733.81
86498,185179,4277.15
86769,21600,2161.57
26126,110701,2290.86
9811,36603,4117.79
32967,27972,2621.06
52177,52000,2439.63
69610,24919,304.26
31667,275054,664.27
38283,110022,734.17
14539,48766,2478.94
40638,92000,2206.58
67916,235795,920.41
7881,50001,3253.39
72082,49630,518.05
58818,70030,1719.06
57553,138711,708.06
75791,4764,1221.33
72651,167230,521.67
73516,249640,4215.57
77770,967551,2631.39
15348,145961,3310.87
41752,3500,1983.31
67584,25040,672.87
54325,47032,840.74
17474,36003,2601.86
46786,239643,4166.27
61605,63000,3320
82080,11161,1979.71
72457,50000,990.27
68617,171002,530.33
44765,47964,3233.56
20382,50702,2071.35
45976,129000,4514.59
69474,21102,184.73
19664,308787,3616.6
9380,121189,3777.03
16858,115000,2543.79
29824,85112,1343.56
80275,183525,2567.85
26234,34074,2989.62
56785,7000,1392.72
22706,21752,4419.33
24933,75000,2551.75
20921,130464,2196.42
79654,77821,2046.16
45111,52400,2700.45
24690,14688,2548.57
67658,131200,611.62
3847,45620,1641.95
29062,85418,1713.26
60752,40823,3925.97
57533,149820,1807.62
29772,109612,922.75
62775,244893,2232.47
61122,94382,2730.36
77966,365325,2577.29
86559,79002,4634.34
27309,103929,354.38
1044,163472,878.68
57381,45000,768.84
23601,50115,4235.6
15789,12023,4348.7
17850,172605,2048.89
24098,40062,3290.35
52931,156814,797.95
1236,80000,431.61
67140,65000,362.59
75803,165291,1183.96
68480,90331,556.28
51945,33013,3860.41
59290,96002,1124.6
76259,131424,848.51
19126,129640,2290.29
10389,129333,2270.86
25431,27200,1422.45
78184,798101,3598.07
55936,47500,760.14
30545,77000,1062.21
3335,175010,1378.59
28803,57020,539.34
42369,21250,2041.57
19124,87190,3353.63
47459,6000,2613.78
31176,93288,658.19
2341,25122,354.55
24245,210000,1962.5
86118,82481,3134.28
88520,37264,398.9
3508,118401,1745.42
2812,76682,446.5
66455,87514,525.01
35789,204462,1883.19
11108,140100,5509.6
69622,52000,148.54
63230,47800,2835.3
73105,222300,2525.51
38278,55900,786.39
67008,203381,447.21
56210,0,768.6
64262,168501,3388.61
22478,65695,3725.42
67963,29138,609.1
81051,12463,1971.07
44815,42284,2251.72
7347,48787,2404.77
58003,87614,1525.29
58162,263843,1284.83
53497,22000,1018.08
13047,99706,4330.18
43191,195207,2559.38
67588,32800,622.89
22786,342093,3904.5
27823,110320,399.18
18307,77004,2537.69
52215,24442,1724.62
68034,170510,447.22
75741,147253,1453.75
64951,38000,2630.69
53331,135294,2299.64
25291,122010,1041.18
84532,179202,4384.35
77183,68675,1603.75
56410,15500,1051.95
45910,28504,5213.3
61243,148451,2187.49
82327,203733,1719.22
24045,250656,3197.02
29165,73045,1452.96
25374,97350,3602.46
80933,82251,2335.84
77371,50200,2426.38
19679,177030,4852.44
51969,93713,944.95
61271,269700,2359.76
27346,146050,274.2
6744,115572,2471.48
59730,44804,1575.88
67643,57000,792.13
72491,10441,541.78
76421,65000,2224.69
41542,40027,1612.64
85364,196756,2505.17
88438,101200,385.2
23823,118011,3224.88
23930,27000,2219.09
2712,84107,629.9
68045,61033,1001.6
11159,16182,3066.77
38321,479015,496.63
87976,153180,445.35
32281,30002,4747.43
26081,148020,3712.84
76770,106607,1949.78
42590,113005,4590.31
69580,85006,188.73
8553,354731,4309.47
38213,100830,1137.28
41854,45001,1326.07
66102,10512,560.55
77512,102016,3644.59
26353,22182,4303.64
52762,87102,933.52
40156,51495,2292.07
2869,363690,508.11
62464,400862,2254.49
72656,110350,553.68
15890,95211,1896.65
78240,105000,3142.46
87335,195007,255.54
17113,74122,3234.45
9591,60000,4424.12
42770,120282,2225.3
8693,21530,4712.64
83790,93370,2539.49
10711,24020,4656.42
63507,388806,4374.35
70471,60000,4417.98
50263,1901,2497.64
87690,63593,557.34
65904,136176,365.38
38803,67902,2222.92
18037,119656,3310.48
78219,79275,2582.95
88120,77098,625.99
27461,37000,201.41
44803,10080,2326.12
78195,31899,3658.54
70303,160992,2447.85
39793,15000,1814.07
72208,6022,657.65
23506,65008,5054.92
89011,42345,521.5
4810,126177,1091.11
67973,72853,862.24
4494,129077,1465.19
38757,47500,6558.07
62224,114809,2651.84
69289,347250,174.03
38975,22759,3499.88
39482,69601,2667.28
84796,145120,3299.86
48418,55050,2479.4
43564,45000,3260.89
57927,34000,644.55
43023,212320,2844.57
48609,19662,2648.1
35017,100135,257.9
9441,11201,2264.1
24478,117022,1302.65
54562,42504,816.51
19666,63810,4072.64
47756,153525,5253.08
30452,15001,1189.04
19265,41020,2302.94
84216,94566,2973.1
59212,56001,1765.03
48788,87500,1884.28
45919,63750,7677.57
89119,187000,347.41
22959,70110,7833.99
31754,57002,481.85
31332,266743,709.6
86976,68344,375.82
78006,121934,2450.3
10003,120012,6439.12
86204,210222,3628.73
69430,68115,146.45
79924,102500,1686.9
49629,22000,2889.42
62532,713106,2640.25
24250,866347,3407.1
42828,210040,2871.2
47031,66749,2954.99
23110,537730,3360
83369,15100,2918.08
52231,25000,960.92
68435,39500,668.57
64871,43268,1893.75
55548,127000,676.92
62237,0,2048.87
81606,315506,2161.09
69413,70600,215.44
79312,52500,1548.59
60131,1e+05,1368.14
79512,262108,1430.99
31992,48749,725.89
61200,493002,2308.47
9464,95033,2338.95
34173,200800,254.91
80257,133638,4161.37
2374,11355,393.7
46942,100583,1919.5
56738,32000,1226.95
41986,132463,1035.42
16240,21600,4595.5
60502,61800,2956.44
25316,86544,1820.03
83211,275005,4013.94
36743,63000,2573.41
85275,30002,2662.46
20190,53344,2579.85
87047,18401,242.24
46327,0,4424.29
58643,102700,915.09
80713,54816,1961.21
47765,86419,3002.05
69320,105000,180.38
1149,121627,427.14
74946,126533,1160.72
35016,40001,407.66
2615,1597,212.03
79598,106787,1310.82
88699,169179,1375.44
16141,44000,4634.96
80932,89744,1557.77
58584,33194,807.2
52175,2202510,1460.01
56103,36100,1557.95
1129,141592,963.88
40762,350057,4316.06
17202,75901,2092.3
26111,403765,2008.5
9756,301187,2329.96
33518,0,196.01
47443,75980,2223.49
24088,214350,2687.68
28462,55000,342.22
62933,11250,4384.31
84348,49200,2191.92
36706,371310,2371.81
37878,11542,813.59
51765,99005,2492.35
27164,41701,469.71
10140,163709,2905.64
51121,88760,1847.09
59747,27000,1301.2
6124,26211,1527.97
47415,235018,4820.4
79650,139050,1733.7
48262,85508,2179.05
7257,59527,2394.08
60985,161787,5166.69
75263,169340,961.57
20740,84073,4161.16
83242,65080,2079.55
39724,37000,1957.15
22043,1,2077.35
26057,155917,3184.49
45207,88501,1838
25089,38060,2097.29
85354,302002,2833.2
52530,10600,926.67
26031,150047,1817.7
27397,166652,542.32
79030,106000,1048.99
7973,140000,5277.12
47770,271240,2952.11
76019,133360,1151.34
36607,82002,3298.51
32124,37321,1916.23
17733,176934,1980.35
70269,64660,2207.85
83783,125022,2308.14
57944,4480,1423.6
51903,306788,1121.47
79200,153350,1490.29
26504,142348,3687.16
28683,39000,301.89
15754,222325,4417.04
42707,37068,4594.37
59589,13308,1166.52
48048,11007,2184.84
31039,86001,698.79
85306,69411,2132.33
16818,13952,2442.58
41459,93424,2684.92
28561,90986,506.16
22832,40010,3614.83
25713,111608,2069.78
20351,178407,2741.26
39004,48000,1476.73
66146,99400,403.76
8393,98491,2569.29
18376,35850,3611.03
55005,53038,744.68
41129,91560,1714.85
61333,5265,2868.32
24409,223095,1901.49
55499,130410,1602.64
18047,65000,3968.96
74550,154250,851.93
66319,68758,572.63
327,152043,2295.44
57278,134878,1157.4
36448,132853,4057.48
43734,273066,3800.08
68354,98411,511.44
46810,30001,4109.26
76343,6,1397.99
54208,72500,708.81
37124,97670,521.69
42912,145040,4719.56
60669,105000,2341.93
51565,145000,1432.93
38723,25350,3724.19
38321,479015,438.19
33067,70456,5727.05
71619,0,2453.47
53548,23014,2011.84
19864,65000,4103.32
48373,64184,4878.8
16840,45710,1766.72
34114,276089,186.27
37640,36636,549.7
83395,150000,3210.15
70820,181200,1958.38
28756,27018,482.18
86167,341700,3850.3
17520,128102,6604.38
27370,85766,243.92
52373,42270,1744.37
61759,104893,2600.28
77468,25404,2715.36
72751,15180,570.11
49402,15949,1440.62
18532,270000,2400.67
68548,115001,617.07
62043,60020,4933.43
26531,30200,370.64
69584,80023,352.38
7666,15000,2315.9
16176,400665,2430.77
53798,74644,1155.77
67461,124182,488.21
2529,31449,381.28
25397,45771,2088.56
50695,63964,1721.63
86492,80149,1890.99
80750,220006,2081.5
24457,80022,1237.03
73921,64001,2736.55
43355,23211,5366.2
40823,9331,2587.82
793,122851,806.12
55746,53000,751.29
25663,121504,1323.93
49621,67000,2280.22
8573,41080,2898.01
63510,20582,2893.02
11592,52045,3783.11
68745,66500,407.05
71873,169692,1021.29
64529,82012,2659.92
20497,56000,3630.53
26318,203404,2476.95
17224,162470,2515.67
69666,69413,238.69
76572,200050,1115.92
23633,125225,2002.23
87285,23142,510
40961,86510,2148.6
75451,256011,3994.07
10586,148005,3926.56
6730,93801,2215.38
16307,31972,4390.39
56274,47545,1730.42
52181,10014,1818.23
73103,252065,3047.87
50679,523534,1798.4
4787,8240,1364.11
30843,36002,2149.16
17840,56057,4449.29
52923,60301,1511.99
83555,99508,2073.21
37729,237998,786.39
62246,103972,2222.85
75962,129800,931.4
67765,76629,694.76
41219,16440,2801.33
82177,174600,2712.25
16101,435337,6252.61
86278,258472,3918.62
61561,86915,3087.97
65501,85344,4262.73
39883,434987,1702.14
9704,110090,4626.3
66398,75000,390.01
26222,188650,2005.91
26019,11528,4776.77
12061,10441,5056.7
38990,24000,3551.64
80704,86003,4152.23
67600,94535,853.49
7355,87912,4717.28
27621,195345,441.8
81073,61350,2793.63
19483,265501,2478.04
75309,49649,693.1
75575,80901,733.8
32772,10,3168.17
77525,100517,4971.02
5829,68069,948.74
71345,42015,1224.58
3596,84800,1218.94
50471,115003,1608.17
10700,220102,3496.78
67447,37062,487.9
4040,385309,1627.55
11003,145426,3040.48
89068,84600,843.54
14888,14874,2401.29
30644,25500,1439.79
69705,28002,158.27
37093,96000,480.34
67480,6781,436.67
85774,389313,4155.68
82730,227989,2371.72
64373,92200,3319.93
36594,198963,2175.27
53537,68299,966.88
74446,31000,2255.83
28455,80011,323.05
55132,67500,770.74
65675,45385,4554.47
15727,196275,2287.84
47454,80123,1972.81
24637,80022,2436.84
21277,137445,4245.16
37627,3600,588.1
22062,93600,3375
32296,106021,2385.78
69345,44570,351.93
49056,36001,3832.71
42662,61955,1994
20950,379351,4796.96
36923,55000,2113.6
59892,112000,3118.73
9007,258052,4270.03
37633,14654,577.92
68796,9120,323.96
88236,179812,365.01
43132,101062,5982.06
85448,19104,2965.88
43359,69148,4031.52
70547,8136,2325.39
12231,68560,3073.66
48391,13171,4901.56
72317,31800,678.45
48483,32724,4177.2
19582,30000,2714.71
53701,38000,624.74
80035,40812,2579.63
12589,109986,2344.07
1661,121388,809.04
76017,175654,1217.31
62593,82070,3608.78
8684,145260,1839.53
52818,169006,1861.73
80066,140000,2107.26
18443,67238,2779.96
64567,56000,2570.26
87324,80491,228.46
86443,245604,1499.06
59708,150003,755.41
66612,100025,242.06
19277,42515,2099.84
38737,170434,3911.82
61530,172121,4892.89
64786,161002,2646.07
58418,60000,1237.24
17964,46010,1923.91
16030,77000,8476.64
10864,40021,2779.67
51043,41057,2940.6
5348,190954,684.21
78314,0,1275.83
86561,190213,2285.5
20933,32208,3077.03
57761,75029,921.7
71026,124502,1659.03
82732,37398,1936.48
16700,72000,3522.34
31186,3500,528.92
73969,50002,1647.63
82793,50010,4254.38
69438,75913,153.54
70386,113087,2678.87
64903,43000,2652.13
83673,20592,3568.23
27083,155271,324.55
81628,146261,2528.14
18077,39888,1872.78
29048,541766,993.23
1751,91735,562.61
77271,79400,1868.58
85288,8000,1979.47
11734,102002,2973.88
18177,5515,3786.35
10698,85056,2027.37
82536,61000,1711.23
71976,60210,560.26
67341,824680,385.36
52622,79006,1352.66
42948,63784,2480.25
33894,52686,263.53
14508,116601,2610.84
49605,41974,1955.52
18295,65000,3853.82
21113,231030,2214
86829,98732,348.04
22579,91013,4229.76
12850,136188,3758.81
78115,115000,1575.07
68751,109782,410.29
28143,50000,447.33
81657,48001,2001.17
86431,199127,2281.11
63832,127300,6418.46
74919,57002,1031.17
68999,48255,201.91
23113,1410250,3230.58
60193,82418,1229.39
78316,86427,2459.13
19753,70000,2350.17
17937,39205,2796.48
39043,0,5184.56
16316,95200,2755.61
4231,75293,1892.22
22454,41532,3048.89
52568,83849,2425.49
760,252528,1059.92
61487,140534,3130.62
24788,40004,918.95
49490,139000,1392.56
57585,289506,1052.13
85622,90322,2556.77
39015,8001,2719.38
31172,60884,939
68235,252047,583.83
17379,155750,2184.12
88891,132782,521.18
23111,37545,2739.69
14044,26000,2472.71
42981,30000,2152.66
20496,22598,2104.5
59169,103246,910.33
23240,45176,2826.57
80784,113048,1631.59
63569,69383,3567.11
83578,76303,1836.28
78282,123001,2548.4
29359,83000,853.61
12389,74131,2107.17
77958,394804,1848.6
63192,33140,4723.5
19514,391398,2188.24
51463,157418,1350.06
4291,458155,3284.05
69357,169690,234.49
74600,88000,957.07
66233,98361,274.16
57417,55000,1500.36
59653,11628,2125.82
87247,236406,597.74
68033,18606,897.93
56706,96300,1563.05
71856,46105,518.05
67723,29608,516.75
11818,62001,4656.02
42564,67010,2538.78
52312,2,1002.47
36110,98000,2207.79
53107,101555,1584.9
32447,157287,4084.01
43035,69001,3799.72
37419,29040,1047.21
88939,19251,504.65
17297,45000,1598.89
7257,59527,2394.08
71971,95510,596.02
22968,22211,1793.85
36058,61002,2432.78
58580,55001,851.75
55023,76329,1265.61
16638,62004,1951.23
57890,126702,1070.19
78001,33864,1880.29
3012,143411,439.29
30530,85452,1142.28
15169,93700,2325.08
88761,0,482.37
70127,184800,3501.31
36178,0,3067.9
59107,12582,1558.86
76875,156226,1021.24
10378,126251,2707.92
37841,44621,464.82
23310,151000,2809.91
84290,199010,2569.02
65114,159001,2465.35
7355,87912,4180.97
10522,127269,4420.54
13070,118023,2139.65
32933,129000,2806.58
13371,114205,2340.6
87214,68382,404.12
14400,48110,4431.4
31745,61001,407.67
82452,91000,1761.26
87888,171369,888.04
88207,72795,470.7
31175,40176,483.35
32864,70500,2946.09
64295,271610,2924.48
35196,73025,162.58
7981,1099999,3899.09
61331,27884,2732.42
14730,58600,1965.71
52810,8362,833.63
32113,70902,326.65
64907,62940,2745.08
22102,443155,1590.06
74505,253484,1794.94
45243,25100,1790.09
55482,31144,1002.44
35564,49317,4193.37
22650,188439,3566.3
58231,84004,2473.54
19813,63847,3783.91
12338,87196,2427.6
42745,26683,2426.67
22641,104851,1803.78
24121,105000,4294.47
81029,81429,1874.18
20904,23600,2738.46
20248,100025,4014.85
10270,34600,2412.71
79473,85104,1703.84
64251,161630,3350.11
23950,98420,2466.61
1071,51920,1060.29
38935,31018,4066.31
17783,263763,2479.97
56431,64022,1356.76
76102,6003,2085.24
55768,59702,1309.81
14518,19028,3391.15
61100,81963,2324.85
19531,143721,2411.86
1516,74692,580.59
47550,55405,4910.48
83380,219535,2412.84
23981,234059,1714.86
6262,49549,3306.04
43300,290200,2629.49
30892,32000,4136.55
32953,80000,1585.6
69750,170750,276.46
33127,310176,5625.75
58468,65867,1109.49
7436,29538,4428.04
29488,17700,1893.22
56999,79000,1506.98
25510,24438,3351.18
86351,36001,3082.7
65409,102000,2189.61
7847,60000,2787.2
30050,117395,2442.93
26932,74603,478.61
72658,233752,552.69
20705,27486,1594.69
57905,0,958.47
84031,136830,1892.91
81068,50001,1857.23
75813,157268,844.17
65234,126102,3162.32
19602,215751,2666.3
54134,80300,995.06
44513,74000,1596.79
64495,40000,3034.69
63532,50002,5286
35742,77780,4931.65
58205,44000,1367.23
995,55535,584.76
5768,10800,761.84
4871,14200,686.89
59815,165280,1365.23
15881,57031,4958.6
78420,354921,1916.8
19265,41020,2225.28
84550,43627,2241.26
87253,117330,266.09
53190,78600,1361.74
13600,168084,5515.59
6033,174223,3029.19
80048,60535,2483.34
6465,20000,1895.25
7533,53702,4648.37
66426,72805,445.19
71092,147367,1885.98
46604,78553,3313.42
86511,44604,2231.25
1440,46645,1044.86
62500,83010,2812.91
77118,38454,3626.03
49197,151035,1967.47
